,product_id,count
23718,89443,22
72334,7032693,22
30979,3040234,22
53728,5657414,22
71096,7029990,22
82747,7342694,22
83117,7356213,22
11527,58315,22
79213,7105784,22
43301,5060828,22
72288,7032595,22
13178,62975,22
39682,4593195,22
18942,76503,22
69484,7008557,22
46139,5074754,22
57233,6640435,22
55341,6210281,22
26219,99880,22
4261,15860,22
67969,6824729,22
29296,1519355,22
51508,5481740,22
19090,76761,22
1184,5720,22
40747,5045330,22
22520,86880,22
71094,7029988,22
68710,7000294,22
68164,6827101,22
66280,6791739,22
40848,5045499,22
62169,6743344,22
53482,5630553,22
59465,6692971,22
30778,2835436,22
71061,7029942,22
82769,7342723,22
41042,5045787,22
41038,5045781,22
62188,6743380,22
42853,5060181,22
85600,7397841,22
82762,7342714,22
4116,15433,22
24417,91717,22
26231,99912,22
33647,3602274,22
1125,5574,22
33649,3602276,22
41034,5045776,22
33678,3606683,22
33688,3607077,22
54815,6003994,22
43279,5060797,22
40700,5045230,22
18843,76337,22
82615,7342414,22
27927,106262,22
55380,6210608,22
16150,70721,22
19108,76798,22
54510,5997279,22
15894,70149,22
47288,5214958,22
58113,6691291,22
59635,6693170,22
28014,196894,22
12505,60795,22
71013,7029877,22
39653,4593149,22
23780,89583,22
62006,6742999,22
59656,6693195,22
79110,7105505,22
71012,7029876,22
26453,100609,22
82645,7342481,22
17713,74012,22
65498,6784120,22
68891,7000619,22
9759,46411,22
83127,7356262,22
9758,46410,22
71124,7030044,22
24426,91745,22
85452,7396930,22
46056,5074583,22
39747,4593322,22
86346,7415088,22
65497,6784119,22
83178,7356432,22
13298,63428,22
18483,75633,22
19661,78388,22
79439,7106166,22
4096,15386,22
5361,20054,22
62044,6743090,22
68718,7000308,22
9571,45340,22
5503,20416,22
58304,6691535,22
28038,196955,22
17824,74248,22
24056,90276,22
66790,6804536,22
80195,7107798,22
31946,3074707,22
31930,3074681,22
54563,6003543,22
91425,10524477,22
81277,7325863,22
59081,6692501,22
31911,3074656,22
23294,88566,22
24036,90211,22
31904,3074648,22
52023,5483139,22
44972,5072334,22
65656,6784370,22
31954,3075039,22
71642,7030965,22
81242,7325722,22
841,4595,22
1922,7960,22
86112,7414725,22
18457,75575,22
26328,100222,22
80281,7107960,22
46206,5074899,22
60833,6696026,22
67599,6823599,22
60797,6695920,22
70696,7029399,22
60778,6695881,22
60775,6695877,22
19518,77705,22
29617,2833548,22
70762,7029489,22
24033,90206,22
91428,10524481,22
71503,7030785,22
56902,6607682,22
60576,6695593,22
29949,2834093,22
87179,7468529,22
84466,7386371,22
85910,7409081,22
43147,5060620,22
81382,7326118,22
31800,3067431,22
60558,6695570,22
40358,5044708,22
40013,4831299,22
61570,6697889,22
85086,7393715,22
26302,100141,22
51958,5483053,22
61543,6697838,22
80058,7107484,22
8053,30330,22
69348,7008256,22
24876,93769,22
65906,6784685,22
5473,20338,22
23318,88615,22
40342,5044690,22
85028,7393470,22
26071,98921,22
44751,5063372,22
40018,4831308,22
8062,30345,22
9274,39559,22
19336,77169,22
67557,6818497,22
24078,90328,22
7884,29992,22
31746,3064271,22
26100,99247,22
24998,94005,22
32268,3086248,22
71809,7031210,22
24580,92379,22
86951,7466796,22
81005,7325204,22
10578,55117,22
84799,7392487,22
12721,61331,22
19455,77500,22
43649,5061312,22
29687,2833670,22
44180,5062442,22
12030,59814,22
71742,7031110,22
86085,7414673,22
69275,7008098,22
69263,7008080,22
43643,5061301,22
54126,5659303,22
58305,6691537,22
66559,6804063,22
84682,7391920,22
84681,7391919,22
1764,7665,22
54137,5659412,22
1836,7792,22
1761,7658,22
32297,3088230,22
5676,21573,22
26052,98841,22
61232,6697284,22
24965,93943,22
71816,7031217,22
32205,3084301,22
61332,6697435,22
67698,6824066,22
29686,2833669,22
68998,7000884,22
84867,7392762,22
54047,5657886,22
23249,88494,22
61384,6697491,22
32616,3497397,22
70701,7029406,22
24091,90382,22
1581,7309,22
24928,93863,22
67610,6823634,22
61391,6697498,22
23254,88500,22
60980,6696805,22
44717,5063301,22
7862,29937,22
32151,3084241,22
84865,7392760,22
46219,5074945,22
7844,29895,22
58257,6691483,22
46956,5209385,22
7854,29925,22
32166,3084261,22
55160,6005328,22
28382,199523,22
84841,7392716,22
67628,6823729,22
12763,61469,22
66538,6804033,22
54615,6003632,22
16442,71306,22
4956,18079,22
60528,6695536,22
39992,4831258,22
68458,6827726,22
26022,98764,22
70643,7029334,22
60029,6694837,22
66075,6784950,22
82048,7339497,22
66076,6784951,22
59184,6692640,22
9626,45473,22
58182,6691393,22
26192,99768,22
5734,21795,22
82066,7339522,22
18779,76211,22
82070,7339530,22
31296,3050633,22
28960,201691,22
31400,3053843,22
60077,6694911,22
11375,58043,22
61754,6698367,22
81883,7329842,22
91550,10527091,22
39898,4831018,22
9208,38903,22
60147,6695003,22
61741,6698331,22
22828,87715,22
46336,5075293,22
46739,5076070,22
39877,4830989,22
60111,6694954,22
42932,5060344,22
67874,6824573,22
51754,5482169,22
81980,7336961,22
84083,7365855,22
68149,6827067,22
31289,3049865,22
16268,70954,22
69433,7008434,22
59862,6694632,22
8597,37143,22
46669,5075944,22
30194,2834514,22
28065,198057,22
54872,6004122,22
79674,7106783,22
22750,87529,22
39802,4593465,22
31118,3043453,22
69183,7004382,22
25185,94658,22
33312,3574681,22
82320,7340067,22
82196,7339767,22
87372,7471632,22
51681,5482023,22
68837,7000514,22
70858,7029620,22
54895,6004145,22
23434,88836,22
79726,7106868,22
79725,7106867,22
82131,7339661,22
46364,5075346,22
85347,7395708,22
68190,6827166,22
31234,3048642,22
40554,5045020,22
82146,7339686,22
82147,7339687,22
46366,5075348,22
5202,19134,22
4326,16076,22
69357,7008280,22
31685,3063054,22
25127,94382,22
91524,10526654,22
60446,6695421,22
23338,88648,22
65992,6784818,22
41379,5046322,22
26128,99526,22
72039,7032252,22
66840,6804600,22
86129,7414742,22
19559,77901,22
43651,5061314,22
71397,7030551,22
65999,6784830,22
61642,6698080,22
44174,5062420,22
84441,7386294,22
84218,7368618,22
22964,88038,22
31725,3064239,22
65966,6784777,22
54635,6003676,22
86718,7454811,22
26027,98781,22
65981,6784806,22
60476,6695462,22
44755,5063376,22
66774,6804495,22
71474,7030749,22
32949,3563100,22
31697,3063067,22
45098,5072622,22
86715,7454806,22
60459,6695438,22
19563,77908,22
29498,2632481,22
61651,6698098,22
61653,6698102,22
58436,6691698,22
56521,6591099,22
22851,87805,22
29452,2599288,22
54934,6004188,22
84258,7369741,22
1401,6646,22
85254,7394271,22
55259,6210152,22
84226,7368838,22
67518,6818450,22
85265,7394323,22
46328,5075223,22
19599,78063,22
9520,45211,22
86140,7414762,22
31508,3058675,22
58854,6692223,22
24619,92538,22
42962,5060389,22
43799,5061527,22
8261,36170,22
4995,18330,22
60389,6695319,22
17096,72521,22
86706,7454778,22
26025,98773,22
19237,77017,22
57132,6636225,22
46321,5075187,22
9492,44839,22
8342,36389,22
10565,55052,22
12415,60577,22
41489,5046493,22
87656,8005352,22
5867,22473,22
2781,10711,22
34490,3818877,22
72837,7033772,22
34469,3818852,22
89381,9140051,22
37500,4225074,22
48426,5469340,22
39326,4592334,22
67135,6805022,22
64737,6770534,22
35536,3850661,22
77045,7059399,22
64048,6768110,22
47854,5216154,22
37513,4227074,22
63058,6748167,22
65307,6771273,22
57833,6685875,22
15573,69456,22
6081,24361,22
21151,81896,22
64969,6770850,22
64967,6770848,22
21156,81910,22
21982,85398,22
7035,26682,22
75167,7048258,22
13705,64237,22
25342,95647,22
49419,5474328,22
50293,5477596,22
21111,81807,22
63618,6749453,22
35400,3838262,22
20815,81140,22
74520,7043658,22
13785,64507,22
87873,8016989,22
39289,4277826,22
89346,9139944,22
68594,6999881,22
55521,6351842,22
26570,100998,22
10333,52504,22
57314,6640536,22
62649,6744807,22
75087,7048145,22
64026,6768081,22
48923,5470883,22
70317,7016171,22
62646,6744804,22
64516,6770255,22
78120,7064932,22
64017,6768072,22
15558,69396,22
18082,74814,22
35447,3841080,22
65008,6770901,22
50297,5477610,22
13746,64357,22
45402,5073312,22
57621,6641580,22
10112,50463,22
42735,5051393,22
34195,3818471,22
68370,6827532,22
64939,6770803,22
49541,5474982,22
74401,7043513,22
36548,3898655,22
75228,7048338,22
48785,5469959,22
73222,7034643,22
42047,5047297,22
34205,3818488,22
62496,6744510,22
62493,6744486,22
87794,8016732,22
74388,7043500,22
78370,7067199,22
2921,12173,22
38942,4277170,22
42395,5050917,22
58026,6691182,22
15438,69081,22
2907,12149,22
75273,7048404,22
20234,79722,22
69748,7013688,22
90452,9364004,22
25450,95935,22
38561,4276450,22
78463,7070541,22
64224,6768345,22
69559,7008695,22
20269,79824,22
13659,64152,22
72683,7033356,22
16488,71392,22
76729,7056523,22
45538,5073542,22
72677,7033350,22
78306,7066944,22
64141,6768233,22
38510,4276374,22
3912,14849,22
21375,82403,22
56427,6565210,22
7512,28015,22
64152,6768245,22
38134,4275724,22
75218,7048328,22
38129,4275718,22
17152,72646,22
49516,5474700,22
35646,3855454,22
38512,4276376,22
64193,6768294,22
15443,69087,22
78334,7067137,22
68634,6999931,22
45267,5073069,22
48808,5470019,22
2295,9022,22
18089,74839,22
43881,5061668,22
2337,9226,22
14813,67307,22
67263,6805210,22
37170,4202942,22
27684,105242,22
19985,79117,22
27640,104938,22
57926,6691051,22
69702,7013577,22
74647,7043834,22
63810,6749994,22
57931,6691056,22
50493,5477897,22
48347,5469130,22
70157,7015907,22
73117,7034417,22
74855,7047681,22
73118,7034418,22
90131,9339383,22
49241,5473448,22
43915,5061715,22
57935,6691064,22
15059,67776,22
21007,81556,22
37199,4203014,22
21010,81563,22
2701,10183,22
50467,5477845,22
57579,6641490,22
62910,6747384,22
36900,4141541,22
57292,6640512,22
89284,9139816,22
10879,57274,22
25905,97882,22
7359,27695,22
74740,7043960,22
65152,6771090,22
27061,102806,22
49163,5471552,22
62806,6747231,22
64612,6770367,22
20388,80076,22
77514,7062042,22
88411,8026763,22
16504,71428,22
27679,105177,22
3454,13788,22
26778,101862,22
37115,4142089,22
90666,9371732,22
34948,3820274,22
35083,3822670,22
20408,80119,22
35099,3822688,22
21655,84134,22
56008,6375249,22
50608,5478054,22
57881,6685929,22
20964,81489,22
6987,26448,22
49201,5471622,22
41903,5047047,22
90048,9338913,22
90150,9339503,22
25409,95808,22
74919,7047816,22
77200,7060988,22
27718,105433,22
13917,64803,22
35318,3833059,22
15118,68008,22
21055,81673,22
37325,4203301,22
63967,6756955,22
37330,4203312,22
10215,51294,22
48395,5469274,22
39273,4277791,22
45814,5074123,22
36803,4033843,22
89995,9331237,22
15488,69203,22
3200,13150,22
45385,5073273,22
27735,105479,22
35369,3835875,22
50358,5477709,22
13859,64699,22
34617,3819135,22
21853,84704,22
15140,68087,22
6035,23861,22
62678,6744868,22
87896,8017103,22
45310,5073149,22
67277,6805243,22
39096,4277430,22
73848,7042695,22
77767,7062505,22
77618,7062196,22
64538,6770283,22
37236,4203088,22
26595,101116,22
63877,6750111,22
63689,6749538,22
49038,5471040,22
42642,5051223,22
62963,6748032,22
64679,6770453,22
77740,7062422,22
90679,9371756,22
545,2036,22
19991,79126,22
55544,6351875,22
45746,5073936,22
57279,6640497,22
49301,5473762,22
63932,6750209,22
74975,7047909,22
62718,6744939,22
39271,4277789,22
88512,8027859,22
13942,64844,22
77246,7061080,22
62713,6744933,22
57865,6685909,22
48380,5469237,22
55730,6368484,22
20393,80086,22
57729,6678034,22
45683,5073783,22
70099,7015824,22
62405,6744371,22
90766,9371889,22
48044,5217003,22
3686,14353,22
64405,6770128,22
64323,6770039,22
47484,5215281,22
74154,7043118,22
67063,6804907,22
78760,7081266,22
36159,3863095,22
74167,7043139,22
3635,14239,22
75394,7048696,22
48088,5217104,22
36123,3862756,22
64408,6770131,22
35960,3860653,22
78582,7071602,22
76336,7055410,22
36379,3865855,22
33857,3817813,22
35795,3858298,22
26655,101361,22
90291,9340573,22
76287,7055294,22
57357,6640586,22
64831,6770663,22
63413,6748977,22
10682,56966,22
45704,5073838,22
75823,7054352,22
64833,6770665,22
33875,3817881,22
57696,6677994,22
48706,5469778,22
47959,5216623,22
74048,7042959,22
72454,7032898,22
67168,6805059,22
78685,7071976,22
34000,3818160,22
37804,4275091,22
14567,66934,22
48631,5469648,22
33988,3818147,22
74242,7043273,22
57719,6678023,22
78693,7072008,22
55430,6210738,22
6819,26060,22
27847,105950,22
51185,5479451,22
11089,57594,22
49749,5476806,22
34004,3818165,22
49981,5477153,22
78647,7071721,22
75439,7048760,22
5220,19195,22
36284,3864257,22
27381,103879,22
48613,5469623,22
88727,8029081,22
37868,4275282,22
50016,5477205,22
73583,7036172,22
45673,5073764,22
6799,26007,22
16757,71889,22
87719,8016311,22
76170,7055024,22
64446,6770177,22
36255,3863879,22
35887,3859898,22
19804,78720,22
36221,3863526,22
64420,6770147,22
48739,5469861,22
48029,5216974,22
27475,104172,22
15830,70012,22
78525,7071099,22
26819,102041,22
33847,3817786,22
63432,6749008,22
37660,4274816,22
36030,3862255,22
72414,7032803,22
62429,6744399,22
36452,3866679,22
36446,3866673,22
74342,7043424,22
78549,7071464,22
64912,6770772,22
18274,75196,22
47924,5216470,22
36012,3861865,22
25454,95941,22
20218,79682,22
39475,4592850,22
58467,6691741,21
74953,7047880,21
83385,7356998,21
26360,100295,21
23212,88411,21
40168,5044322,21
43409,5060978,21
54741,6003866,21
38769,4276865,21
66349,6803657,21
31571,3060630,21
31485,3058632,21
23772,89575,21
27112,102915,21
21035,81620,21
32369,3101429,21
71367,7030501,21
42001,5047235,21
53626,5651525,21
66718,6804402,21
23352,88670,21
70973,7029801,21
38318,4276022,21
17174,72683,21
54933,6004187,21
54923,6004175,21
45058,5072514,21
7122,27280,21
40427,5044817,21
41920,5047097,21
52273,5488987,21
71913,7031539,21
55598,6351949,21
74950,7047876,21
73843,7042690,21
70982,7029822,21
68394,6827592,21
88402,8026728,21
86208,7414841,21
67289,6805269,21
55797,6371110,21
23206,88401,21
65074,6770988,21
87032,7467001,21
60203,6695071,21
77254,7061091,21
68574,6999848,21
36207,3863505,21
31606,3061061,21
77242,7061066,21
62973,6748045,21
27115,102919,21
71923,7031552,21
66764,6804481,21
36211,3863511,21
62816,6747242,21
46749,5076081,21
45950,5074381,21
59957,6694742,21
83327,7356863,21
32309,3096238,21
35933,3860263,21
73318,7034822,21
31622,3061447,21
45780,5074084,21
44305,5062600,21
9743,46277,21
46706,5075988,21
67687,6824036,21
32328,3100642,21
25415,95820,21
577,2083,21
23154,88328,21
83340,7356890,21
45583,5073619,21
32349,3101043,21
74941,7047865,21
55115,6005266,21
88931,9125883,21
35938,3860268,21
68802,7000449,21
59342,6692834,21
30518,2835055,21
66765,6804483,21
44007,5062046,21
86203,7414836,21
60170,6695033,21
40175,5044331,21
55815,6371136,21
80323,7108068,21
88489,8027748,21
26685,101459,21
60378,6695304,21
88394,8026274,21
19973,79080,21
74784,7044027,21
56351,6390768,21
60031,6694839,21
83832,7365568,21
2592,9899,21
42321,5050802,21
17815,74222,21
36938,4141664,21
49842,5476953,21
38691,4276707,21
35995,3861080,21
60095,6694937,21
71898,7031520,21
86220,7414862,21
57406,6640649,21
46415,5075425,21
52196,5483448,21
46761,5076098,21
80466,7323109,21
14450,66700,21
57697,6677995,21
25380,95755,21
57405,6640648,21
5605,21393,21
56286,6390610,21
62886,6747357,21
23191,88376,21
70422,7016375,21
26767,101817,21
28900,201578,21
41063,5045814,21
43184,5060666,21
83809,7365545,21
16387,71187,21
56359,6390780,21
90653,9371718,21
16925,72217,21
75760,7054252,21
2982,12356,21
81935,7330249,21
8412,36527,21
39172,4277578,21
46398,5075390,21
81948,7330423,21
60232,6695113,21
23742,89494,21
14523,66875,21
52154,5483386,21
7074,26767,21
61358,6697465,21
75739,7054224,21
39156,4277552,21
32562,3366757,21
3692,14371,21
80481,7323134,21
74879,7047720,21
30449,2834923,21
88474,8027493,21
65136,6771068,21
16439,71303,21
46443,5075469,21
55131,6005287,21
75769,7054262,21
30442,2834916,21
70893,7029661,21
46726,5076040,21
69693,7013561,21
86275,7414960,21
53754,5657448,21
58422,6691679,21
55129,6005285,21
30462,2834944,21
47021,5209525,21
17263,72914,21
14477,66789,21
41597,5046631,21
41070,5045827,21
68513,6827843,21
74928,7047827,21
81738,7328911,21
42338,5050839,21
80491,7323150,21
30336,2834699,21
45474,5073456,21
12732,61366,21
88470,8027487,21
70940,7029742,21
25408,95806,21
33814,3817654,21
31385,3052669,21
31382,3052665,21
64856,6770702,21
36820,4033870,21
5115,18764,21
80533,7323287,21
66382,6803755,21
44304,5062599,21
52227,5488903,21
66716,6804396,21
14962,67562,21
16905,72187,21
39179,4277591,21
48013,5216877,21
44011,5062053,21
91277,10523176,21
27623,104807,21
20055,79300,21
3951,14917,21
27521,104426,21
5651,21538,21
16426,71273,21
81163,7325434,21
67218,6805132,21
14308,66117,21
63553,6749328,21
68640,6999940,21
49650,5476612,21
45965,5074405,21
23278,88545,21
50059,5477277,21
48168,5217288,21
60873,6696129,21
82337,7340104,21
46897,5076489,21
65854,6784618,21
54992,6004248,21
56258,6390557,21
59780,6693334,21
42421,5050948,21
71561,7030859,21
59770,6693324,21
63529,6749288,21
40355,5044705,21
71130,7030065,21
54816,6003995,21
66799,6804550,21
82706,7342618,21
81150,7325414,21
24715,93184,21
40273,5044524,21
71690,7031046,21
68201,6827182,21
24826,93621,21
75166,7048241,21
57616,6641565,21
70176,7015937,21
46551,5075735,21
21396,82516,21
69766,7014011,21
20274,79834,21
42515,5051058,21
32069,3078236,21
82746,7342693,21
82323,7340078,21
42427,5050954,21
6236,24729,21
56612,6593911,21
16407,71233,21
26240,99930,21
14301,66097,21
40364,5044714,21
27528,104449,21
75169,7048260,21
14304,66100,21
19068,76717,21
31787,3065441,21
57029,6620910,21
36393,3865870,21
66245,6791594,21
44202,5062467,21
23539,89059,21
168,606,21
35689,3855883,21
75235,7048347,21
60721,6695791,21
4501,16838,21
4771,17575,21
59740,6693293,21
59637,6693174,21
44962,5072317,21
63123,6748254,21
59642,6693179,21
17156,72658,21
7953,30154,21
82397,7340886,21
35742,3857862,21
31907,3074651,21
49611,5476556,21
27476,104176,21
43267,5060770,21
75275,7048406,21
89007,9127401,21
57052,6620949,21
23521,89030,21
86526,7450739,21
15627,69582,21
31871,3069048,21
67779,6824429,21
47925,5216482,21
35688,3855882,21
58534,6691845,21
59565,6693097,21
63092,6748220,21
5483,20359,21
71137,7030082,21
31986,3075434,21
35661,3855471,21
31823,3067459,21
69854,7014902,21
64780,6770603,21
75211,7048318,21
1492,6890,21
64758,6770574,21
76371,7055495,21
64776,6770599,21
60590,6695610,21
54829,6004014,21
55899,6371282,21
64909,6770769,21
5568,21007,21
21213,82075,21
42411,5050935,21
82632,7342446,21
23548,89069,21
71530,7030818,21
43934,5061742,21
50161,5477434,21
32086,3078260,21
1568,7294,21
43163,5060639,21
63608,6749440,21
77170,7060929,21
63350,6748890,21
83148,7356317,21
25424,95865,21
71757,7031127,21
81013,7325215,21
71033,7029898,21
16039,70452,21
16035,70445,21
76164,7055017,21
47825,5216019,21
30645,2835256,21
54963,6004217,21
59897,6694673,21
59402,6692906,21
4822,17666,21
68441,6827708,21
38819,4276959,21
32213,3084311,21
68596,6999883,21
7835,29881,21
36749,4033765,21
61112,6697017,21
91586,10911118,21
55673,6352142,21
47971,5216697,21
49397,5474246,21
73309,7034812,21
65037,6770938,21
28343,199463,21
54962,6004216,21
46789,5076151,21
68306,6827366,21
16423,71270,21
49330,5473872,21
30548,2835101,21
3484,13838,21
40525,5044984,21
44819,5063480,21
59368,6692867,21
61221,6697236,21
45384,5073256,21
3941,14901,21
56278,6390585,21
47818,5215996,21
